"","acct_id","gas_dept_retail_card_hldr_cd","travel_ent_card_hldr_cd","credit_card_unk_type_hld_cd","prem_card_hldr_cd","upscale_dept_str_card_hldr_cd","veh_truck_owner_cd","veh_mtrcyc_owner_cd","veh_rv_owner_cd","ult_party_id.x","cust_postal_cd","adult_hh_num","len_of_resdnc_cd","income_est_hh_cd","est_hh_inc_cd_100pct_inc_cd","financial_pct_score","bank_card_hldr_cd","veh_known_owned_cd","psx_classic_clus_cd","psx_group_id","dist_to_client_ven_mi","dist_to_client_ven_km","e3_events_cnt","e3_tkt_qty_avg","e3_spend_total","e3_spend_per_event","e3_tkt_price_avg","e3_tkt_price_min","e3_tkt_price_max","e3_txpr_pctile","e3_dist_to_ven","e3_dist_to_ven_local","e3_spend_pe_m_concerts","e3_spend_pe_m_arts","e3_spend_pe_m_sports","e3_spend_pe_m_family","e3_spend_pe_m_misc","e3_sow_m_concerts","e3_sow_m_arts","e3_sow_m_sports","e3_sow_m_family","e3_sow_m_misc","e3_pref_tkt_qty_01_02","e3_pref_tkt_qty_03_04","e3_pref_tkt_qty_05_08","e3_pref_tkt_qty_09_plus","e3_pref_txpr_001_025","e3_pref_txpr_026_050","e3_pref_txpr_051_100","e3_pref_txpr_101_200","e3_pref_txpr_201_plus","e3_pref_txpr_pctile_00_25","e3_pref_txpr_pctile_25_49","e3_pref_txpr_pctile_50_74","e3_pref_txpr_pctile_75_89","e3_pref_txpr_pctile_90_100","e3_pref_purch_pd_presale","e3_pref_purch_pd_onsale","e3_pref_purch_pd_firstweek","e3_pref_purch_pd_inbetween","e3_pref_purch_pd_finalweek","e3_pref_channel_internet","e3_pref_channel_phone","e3_pref_channel_mobile","e3_pref_channel_box","e3_pref_channel_outlet","rfm_score","propn_score_minor_101","propn_score_minor_102","propn_score_minor_103","propn_score_minor_104","propn_score_minor_105","propn_score_minor_106","propn_score_minor_107","propn_score_minor_108","propn_score_minor_109","propn_score_minor_110","propn_score_minor_111","propn_score_minor_199","propn_score_minor_201","propn_score_minor_202","propn_score_minor_203","propn_score_minor_204","propn_score_minor_205","propn_score_minor_206","propn_score_minor_207","propn_score_minor_299","propn_score_minor_301","propn_score_minor_302","propn_score_minor_399","propn_score_minor_401","propn_score_minor_402","propn_score_minor_403","propn_score_minor_410","propn_score_minor_412","propn_score_minor_420","propn_score_minor_423","propn_score_minor_430","propn_score_minor_432","propn_score_minor_440","propn_score_minor_442","propn_score_minor_450","propn_score_minor_460","propn_score_minor_470","propn_score_minor_480","propn_score_minor_491","propn_score_minor_499","client_event_cnt","client_tkt","client_sp","client_pe_tkt_cnt","client_pe_sp","client_tkt_price","client_tkt_price_max","client_tkt_price_min","ult_party_id.y","behavior_score_05","behavior_score_06","behavior_score_07","behavior_score_09","behavior_score_10","behavior_score_11","behavior_score_12","behavior_score_13","behavior_score_22","behavior_score_23","behavior_score_24","personicx_group"
"34",3462836,0,0,0,0,0,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,368,200,240,411,360,298,347,299,532,200,266,259,474,324,445,593,433,418,760,563,486,331,432,353,356,374,283,480,396,227,534,532,200,475,395,NA,NA,NA,NA,NA,NA,NA,NA,77952081,405,422,504,460,348,497,492,459,490,784,359,"NA"
"35",6570385,1,0,1,0,0,1,0,0,45691688,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,430,258,200,560,214,200,240,302,315,298,403,200,532,200,266,259,453,324,445,447,433,418,286,563,463,331,347,448,390,458,283,439,396,545,346,285,508,200,278,NA,NA,NA,NA,NA,NA,NA,NA,84256711,450,476,504,510,351,497,575,409,426,784,359,"Earning"
"36",1884984,0,0,0,0,0,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,511,214,200,240,447,524,298,347,200,532,200,266,259,453,324,445,447,433,418,286,426,486,331,347,353,356,374,283,390,396,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,84256711,405,422,504,509,348,331,492,409,426,784,359,"Earning"
"37",3891030,0,0,0,0,0,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,240,411,524,298,347,200,532,200,266,259,453,324,445,447,433,418,286,426,486,331,347,353,356,374,283,456,396,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,84256711,405,422,504,510,348,497,492,468,426,784,359,"Earning"
"38",6899372,0,0,0,0,0,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,240,411,524,298,347,200,532,200,266,259,453,324,445,447,433,418,286,426,486,331,347,353,356,374,283,439,396,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,77952081,395,422,504,510,348,497,575,409,426,413,357,"Earning"
"39",1629984,0,0,0,0,0,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,240,411,524,298,347,200,532,200,266,259,453,324,445,447,433,443,286,426,486,331,347,353,356,374,283,390,396,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,77952081,405,422,504,510,348,497,478,409,426,784,359,"Earning"
"40",1111732,0,0,0,0,0,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,240,411,524,298,347,200,532,200,266,259,453,324,445,447,433,418,286,426,486,331,347,353,356,374,283,390,396,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,77952081,405,422,504,510,348,451,492,432,426,784,359,"Earning"
"41",1873719,0,0,0,0,0,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,430,703,200,560,368,200,240,411,524,298,347,200,532,200,266,259,453,324,445,200,433,418,286,426,391,331,335,353,356,374,283,390,396,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,77952081,405,422,504,510,348,497,492,409,426,784,359,"Earning"
"42",6697324,1,0,1,0,0,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,511,214,200,240,411,524,298,347,200,532,200,266,259,453,324,445,447,433,418,286,426,486,331,347,353,356,374,283,390,396,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,84256711,405,422,486,510,348,497,514,409,426,784,359,"Earning"
"43",3666598,0,0,0,0,0,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,240,411,524,298,347,200,532,200,266,259,453,324,445,447,433,418,286,244,486,409,347,353,356,374,283,390,396,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,84256711,405,422,504,510,348,497,492,409,398,784,359,"Earning"
"44",6549631,0,0,1,0,1,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,240,411,524,298,347,200,532,200,266,259,453,324,445,447,433,418,286,426,486,346,347,353,356,374,283,390,533,227,534,532,200,592,395,NA,NA,NA,NA,NA,NA,NA,NA,77952081,450,422,504,510,348,497,492,409,426,784,359,"Earning"
"45",6781071,0,0,0,0,0,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,751,200,240,411,360,298,347,200,532,465,266,259,453,324,445,447,433,200,286,426,486,551,347,353,356,374,283,390,396,227,396,532,200,200,463,NA,NA,NA,NA,NA,NA,NA,NA,77952081,405,422,504,510,495,497,428,459,490,784,359,"Earning"
"46",2753702,1,0,1,0,0,1,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,233,703,200,560,214,200,240,411,524,298,347,200,532,200,266,259,453,324,445,447,433,418,286,426,486,331,347,353,356,374,283,390,533,227,534,532,200,309,587,NA,NA,NA,NA,NA,NA,NA,NA,84256711,405,422,386,509,348,497,492,409,426,784,359,"Earning"
"47",3693885,1,1,1,0,1,1,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,228,411,524,298,347,200,532,200,266,259,453,324,445,447,259,418,286,426,486,331,347,420,356,374,283,390,396,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,83152617,405,422,504,704,348,497,784,409,398,784,359,"Earning"
"48",6788145,0,0,1,1,1,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,240,411,524,298,347,200,532,200,266,259,453,324,445,447,433,418,286,426,486,331,347,353,356,374,283,390,396,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,77952081,405,651,504,510,348,497,492,409,426,784,465,"NA"
"49",1270987,0,0,1,0,0,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,240,411,524,298,347,200,532,200,266,259,474,324,445,447,297,418,286,426,486,331,347,353,356,374,283,390,396,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,84256711,450,422,504,510,348,497,492,409,426,784,359,"Earning"
"50",6588657,1,0,1,1,1,1,0,1,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,240,411,524,298,347,200,532,200,266,259,453,324,445,447,433,418,286,426,486,331,347,353,356,374,283,390,396,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,84256711,405,422,386,509,348,497,492,409,426,784,359,"Earning"
"51",1963465,0,0,0,0,0,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,430,703,316,560,368,200,240,411,524,298,347,200,532,200,266,259,453,365,396,213,200,240,200,426,486,331,335,420,568,374,283,456,396,261,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,84256711,347,377,504,510,551,497,492,824,426,784,359,"Earning"
"52",7019810,0,0,0,0,0,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,240,411,524,298,347,200,532,200,266,259,453,324,445,447,433,418,286,426,486,331,347,353,356,374,283,390,396,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,84256711,395,422,504,510,348,497,492,409,426,784,359,"Earning"
"53",3227302,0,0,0,0,0,0,0,0,77952081,23325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,240,411,524,298,347,200,532,200,266,259,453,324,445,447,433,418,286,426,486,331,347,353,356,374,283,390,396,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,77952081,405,422,504,510,348,497,575,409,426,784,359,"Earning"
"54",1586018,0,0,0,0,0,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,240,411,524,298,347,200,532,200,266,200,453,324,445,447,433,418,286,426,486,331,347,353,356,374,283,390,396,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,45691688,405,422,386,510,348,497,492,409,426,784,359,"Earning"
"55",3801489,0,0,0,0,0,0,0,0,77952081,23325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,228,411,453,298,347,200,496,280,266,401,453,324,445,447,433,418,286,507,486,449,753,468,390,611,392,527,533,227,301,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,77952081,395,272,504,375,348,200,492,409,426,784,359,"Earning"
"56",1830472,0,0,0,0,0,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,240,411,524,298,347,200,532,200,266,259,453,324,445,447,433,418,286,426,486,346,347,353,356,374,283,390,396,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,45691688,405,422,504,510,348,331,492,409,426,784,359,"Earning"
"57",3776219,0,0,0,0,0,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,547,703,200,560,214,200,240,411,524,298,347,200,532,200,288,259,453,324,445,447,433,418,286,426,486,331,347,353,356,520,283,390,375,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,77952081,395,422,504,510,348,497,492,363,426,784,359,"Earning"
"58",2126719,0,0,0,0,0,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,240,411,524,298,347,200,532,200,266,259,453,324,445,447,433,418,286,426,486,331,347,353,356,374,283,390,396,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,77952081,405,422,504,510,348,497,492,409,426,784,359,"Earning"
"59",3272815,0,0,0,0,0,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,240,411,524,298,347,200,532,200,266,259,453,324,445,447,433,418,286,426,486,331,347,353,356,374,283,480,348,227,534,532,282,200,395,NA,NA,NA,NA,NA,NA,NA,NA,77952081,405,243,504,510,348,497,492,409,426,784,359,"Earning"
"60",3560365,0,0,0,0,0,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,240,411,524,298,347,200,532,200,266,259,453,324,445,447,433,200,286,426,486,331,347,353,356,374,283,390,375,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,77952081,347,422,504,510,348,497,492,409,426,784,359,"Earning"
"61",3770157,0,0,0,0,0,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,240,411,524,298,347,200,532,200,266,259,453,324,445,447,433,418,286,426,486,331,347,353,356,374,283,390,396,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,84256711,405,422,504,510,348,497,481,409,426,784,359,"Earning"
"62",6827627,0,0,1,0,1,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,547,385,200,511,214,572,240,411,524,298,347,200,532,200,266,259,453,324,445,447,355,240,286,426,486,331,347,353,356,374,283,390,533,227,453,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,84256711,566,422,435,681,348,497,492,363,426,784,605,"Earning"
"63",2657550,0,0,0,0,0,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,240,411,524,298,347,200,532,200,266,200,453,324,445,447,433,418,286,426,486,331,347,353,356,374,283,390,396,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,77952081,405,422,504,510,348,497,492,409,426,784,359,"Earning"
"64",3696636,1,1,1,1,1,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,240,411,524,298,347,200,532,200,266,259,453,324,445,447,433,418,286,426,486,331,347,353,356,374,283,390,396,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,84256711,405,422,504,510,351,497,478,409,426,784,359,"Earning"
"65",1503116,1,0,1,0,1,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,240,447,524,298,347,200,532,200,266,259,453,324,445,447,433,418,286,426,486,331,347,353,356,374,283,390,396,227,534,532,200,309,395,NA,NA,NA,NA,NA,NA,NA,NA,77952081,405,422,504,510,348,497,492,409,426,784,359,"Earning"
"66",3639927,1,0,1,1,1,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,390,703,200,560,214,200,240,411,524,298,347,200,532,200,266,259,453,486,445,447,433,418,286,426,486,331,347,353,356,374,283,390,396,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,84256711,405,422,504,510,348,497,481,409,426,784,359,"Earning"
"67",2507508,0,0,0,0,0,0,0,0,85358267,23480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,547,385,200,560,200,200,240,411,453,298,347,200,538,200,302,282,474,365,396,593,433,418,286,426,391,331,347,353,356,374,283,390,396,227,534,532,200,200,308,NA,NA,NA,NA,NA,NA,NA,NA,77035691,532,377,637,510,348,497,514,469,476,784,359,"NA"
"68",6556182,0,0,0,0,0,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,240,411,524,298,347,200,532,200,266,259,453,324,445,447,433,418,286,426,486,331,347,353,356,374,283,390,396,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,77952081,405,422,504,704,348,497,492,409,426,784,359,"Earning"
"69",2041798,1,0,1,0,1,1,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,512,703,200,560,214,200,240,411,524,298,347,200,532,200,266,259,453,324,445,447,200,418,286,426,486,331,347,353,356,374,283,390,396,227,396,532,200,475,395,NA,NA,NA,NA,NA,NA,NA,NA,84256711,405,651,504,510,348,497,481,409,490,784,359,"Earning"
"70",6682687,0,0,0,0,0,0,0,0,77952081,50628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,430,703,200,560,214,200,240,411,524,298,347,200,532,200,266,259,453,324,445,447,433,418,286,426,486,331,347,353,356,374,283,480,396,227,534,532,200,200,395,NA,NA,NA,NA,NA,NA,NA,NA,77952081,450,422,504,510,348,497,492,409,426,784,359,"Earning"
